Position,-1
Position,0
Position,0
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,-1
Position,0
Position,0
Position,0
Position,1
Position,1
Position,1
Position,1
Position,1
Position,1
Position,1
Position,1
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
Position,0
